Date,Store_ID,Product_ID,Opening_Stock,Closing_Stock,Wastage_Units,Reorder_Level
2024-03-26,S012,P107,338,268,5,102
2024-07-13,S008,P104,562,526,1,156
2024-02-02,S018,P117,522,497,2,162
2024-05-01,S004,P018,534,403,18,182
2024-02-28,S020,P111,221,97,4,192
2024-01-23,S017,P049,501,365,25,105
2024-10-10,S019,P084,154,83,5,198
2024-04-09,S014,P088,321,245,0,112
2024-12-01,S018,P021,592,527,6,164
2024-02-19,S009,P064,270,215,16,168
2024-06-17,S019,P040,557,507,18,183
2024-01-06,S008,P097,307,276,2,172
2024-01-25,S007,P100,553,436,0,152
2024-10-17,S009,P100,178,124,5,168
2024-01-23,S001,P026,250,184,19,141
2024-01-22,S018,P109,551,445,2,128
2024-08-26,S017,P044,308,229,24,103
2024-08-05,S001,P048,520,411,15,130
2024-05-29,S018,P012,337,255,25,177
2024-05-01,S018,P009,126,26,18,81
2024-12-02,S017,P038,299,162,21,134
2024-02-19,S019,P064,324,266,6,137
2024-09-03,S011,P083,427,353,5,167
2024-07-15,S001,P043,391,293,18,180
2024-09-03,S016,P050,509,392,16,135
2024-08-05,S002,P033,393,312,13,186
2024-04-29,S015,P083,454,356,4,172
2024-07-01,S020,P029,154,52,12,108
2024-10-11,S006,P088,314,215,1,184
2024-01-08,S009,P082,583,497,1,109
2024-05-24,S020,P035,175,97,7,92
2024-03-19,S018,P023,563,430,18,120
2024-09-24,S013,P078,320,212,12,194
2024-11-29,S012,P113,578,534,1,155
2024-10-26,S002,P042,572,551,1,95
2024-11-10,S010,P113,500,393,1,193
2024-02-10,S020,P110,427,387,2,117
2024-05-10,S003,P070,370,273,13,97
2024-10-08,S001,P076,304,206,4,127
2024-11-11,S006,P029,216,85,22,174
2024-03-20,S016,P092,437,320,3,80
2024-01-23,S013,P047,398,350,20,131
2024-03-21,S007,P017,491,448,8,116
2024-07-05,S015,P117,441,360,5,103
2024-10-28,S006,P087,295,263,2,141
2024-07-22,S016,P053,109,0,10,153
2024-03-05,S003,P101,323,271,0,178
2024-03-11,S008,P113,507,469,2,172
2024-09-28,S006,P003,325,190,21,90
2024-04-19,S002,P014,559,457,17,148
2024-08-20,S012,P032,135,95,19,189
2024-10-03,S010,P044,436,382,24,151
2024-09-10,S013,P052,275,183,25,94
2024-11-13,S018,P026,499,459,11,177
2024-11-17,S006,P011,279,215,5,91
2024-10-25,S015,P031,534,437,10,80
2024-02-23,S011,P116,160,93,1,104
2024-12-25,S018,P092,164,80,2,100
2024-07-08,S013,P106,240,136,3,150
2024-12-11,S015,P082,169,67,0,92
2024-11-19,S006,P111,453,428,1,147
2024-01-02,S003,P035,330,276,13,139
2024-10-20,S020,P034,441,366,8,80
2024-08-06,S007,P026,502,414,5,167
2024-03-31,S005,P065,538,433,14,151
2024-02-27,S018,P008,490,442,12,198
2024-12-10,S016,P009,405,268,20,151
2024-05-20,S009,P088,396,309,1,171
2024-02-03,S016,P088,515,479,4,129
2024-08-11,S008,P081,587,469,4,119
2024-01-13,S008,P050,369,256,10,162
2024-12-24,S014,P093,220,176,5,168
2024-03-30,S020,P032,551,489,5,148
2024-02-26,S018,P048,463,423,5,83
2024-03-01,S019,P076,544,464,12,82
2024-06-08,S005,P013,181,55,19,196
2024-02-19,S003,P071,181,76,21,126
2024-08-29,S020,P077,482,420,5,114
2024-12-20,S013,P067,365,249,16,200
2024-12-05,S008,P016,308,261,6,115
2024-08-05,S010,P111,413,345,1,103
2024-03-06,S004,P069,527,450,16,134
2024-08-11,S003,P118,532,503,2,143
2024-08-24,S012,P009,277,201,19,163
2024-06-05,S001,P077,295,194,15,156
2024-02-22,S010,P020,482,366,0,102
2024-09-13,S011,P012,359,278,17,168
2024-06-04,S017,P105,471,386,5,168
2024-04-02,S005,P085,223,125,2,191
2024-08-06,S014,P103,250,179,2,186
2024-12-03,S003,P101,375,355,0,93
2024-03-16,S011,P086,299,267,4,139
2024-11-16,S014,P036,541,450,17,88
2024-09-08,S018,P033,254,172,9,164
2024-11-09,S016,P012,120,83,11,81
2024-04-08,S020,P010,144,49,4,163
2024-12-19,S005,P072,141,18,25,147
2024-12-12,S007,P090,246,163,5,169
2024-04-15,S019,P094,225,166,2,90
2024-10-18,S007,P062,519,425,11,99
2024-02-11,S018,P035,316,181,18,189
2024-01-09,S008,P008,536,474,20,137
2024-11-07,S013,P051,117,0,21,104
2024-05-06,S015,P017,560,459,23,184
2024-01-09,S012,P071,512,452,4,186
2024-04-11,S017,P006,318,219,18,159
2024-11-11,S016,P009,434,385,8,148
2024-09-24,S003,P095,576,545,0,198
2024-10-08,S013,P023,210,102,21,189
2024-12-21,S008,P093,123,44,4,115
2024-04-22,S019,P091,578,463,3,134
2024-11-12,S009,P058,236,146,6,172
2024-08-24,S013,P006,462,358,16,98
2024-02-13,S007,P085,525,413,5,142
2024-01-09,S008,P080,187,122,23,193
2024-01-12,S014,P016,364,235,9,190
2024-06-10,S014,P009,562,449,0,168
2024-02-16,S017,P016,517,440,4,118
2024-09-11,S001,P070,481,376,12,191
2024-05-30,S011,P011,176,49,15,87
2024-08-31,S009,P051,452,387,11,167
2024-07-22,S002,P114,212,143,5,160
2024-01-07,S009,P087,138,75,2,172
2024-06-29,S003,P086,444,359,0,149
2024-06-03,S003,P042,192,147,11,171
2024-05-06,S006,P015,181,56,7,88
2024-06-29,S002,P019,448,371,16,102
2024-11-24,S018,P096,249,198,4,126
2024-10-10,S015,P084,261,228,3,111
2024-04-01,S018,P004,427,324,12,148
2024-06-21,S007,P081,272,223,2,198
2024-11-29,S006,P065,167,68,20,85
2024-10-28,S013,P044,479,439,13,107
2024-10-23,S011,P023,372,286,23,184
2024-10-05,S019,P020,543,407,18,84
2024-07-29,S014,P108,364,265,5,152
2024-09-10,S008,P110,360,253,5,94
2024-12-05,S015,P091,279,226,4,159
2024-11-20,S014,P091,173,122,1,176
2024-06-11,S011,P067,573,477,22,160
2024-03-23,S010,P005,479,374,24,144
2024-04-18,S011,P047,544,444,6,115
2024-03-30,S018,P001,394,332,1,92
2024-07-20,S014,P103,380,268,5,164
2024-03-14,S001,P074,101,0,0,124
2024-08-30,S004,P098,127,98,0,87
2024-12-09,S018,P051,201,138,2,113
2024-06-18,S014,P075,551,432,3,102
2024-01-01,S003,P081,567,493,4,119
2024-03-14,S013,P119,185,132,0,129
2024-04-09,S018,P077,402,370,11,140
2024-09-22,S018,P020,353,241,19,162
2024-01-05,S003,P008,497,439,23,161
2024-12-05,S008,P078,231,147,9,124
2024-11-14,S008,P085,313,257,3,88
2024-01-14,S010,P035,218,137,13,109
2024-08-27,S011,P102,362,297,2,137
2024-08-28,S013,P075,130,67,5,97
2024-11-12,S014,P020,392,329,9,183
2024-07-15,S004,P014,290,242,25,110
2024-10-11,S020,P089,432,368,2,116
2024-04-18,S005,P065,300,244,13,132
2024-05-31,S020,P026,336,259,3,169
2024-03-03,S011,P078,422,331,23,164
2024-09-02,S015,P095,284,164,4,186
2024-08-03,S003,P105,493,433,2,156
2024-05-01,S019,P032,311,240,15,191
2024-05-22,S002,P075,414,341,24,172
2024-08-20,S017,P007,128,19,22,96
2024-10-17,S006,P079,437,391,16,115
2024-01-19,S002,P068,475,366,21,181
2024-01-29,S009,P001,156,48,12,122
2024-10-29,S001,P034,271,234,3,89
2024-04-27,S018,P108,163,98,3,146
2024-02-13,S019,P100,214,103,3,124
2024-01-06,S015,P069,367,276,0,94
2024-01-15,S005,P033,274,201,0,189
2024-01-22,S005,P019,529,441,0,107
2024-04-23,S005,P027,275,145,17,110
2024-02-20,S019,P060,170,127,23,89
2024-07-14,S009,P105,526,411,3,149
2024-04-25,S019,P020,518,410,23,87
2024-03-08,S020,P071,355,283,19,159
2024-01-11,S009,P072,397,351,18,181
2024-09-06,S004,P075,463,367,10,197
2024-12-23,S017,P093,487,406,1,90
2024-02-06,S006,P079,461,369,20,190
2024-09-12,S018,P085,187,102,0,153
2024-09-18,S008,P016,136,107,9,149
2024-01-14,S005,P009,542,443,7,178
2024-02-24,S008,P053,546,429,13,122
2024-12-05,S013,P010,292,190,20,143
2024-01-25,S012,P005,543,432,20,104
2024-03-11,S007,P014,389,268,20,194
2024-09-13,S014,P090,489,366,5,125
2024-10-21,S016,P086,303,213,0,181
2024-08-03,S013,P030,389,293,23,152
2024-01-03,S004,P114,514,455,5,162
2024-08-18,S003,P013,149,48,18,100
2024-09-05,S011,P032,267,212,8,87
2024-01-04,S003,P018,388,350,6,121
2024-08-29,S002,P103,338,238,2,93
2024-04-06,S017,P035,209,155,0,101
2024-02-24,S016,P027,477,353,10,167
2024-10-20,S003,P024,312,256,0,158
2024-04-02,S015,P044,233,162,17,195
2024-04-12,S014,P102,250,184,3,165
2024-06-18,S001,P085,587,531,2,175
2024-09-14,S010,P048,104,8,1,146
2024-03-30,S005,P077,277,154,9,161
2024-12-22,S010,P073,310,233,20,140
2024-08-19,S015,P011,497,422,5,92
2024-09-17,S012,P018,408,330,14,144
2024-01-11,S011,P100,232,117,2,200
2024-01-03,S020,P064,204,139,20,94
2024-01-25,S016,P098,459,420,2,98
2024-04-24,S009,P076,109,58,15,196
2024-01-18,S001,P049,414,365,3,169
2024-01-26,S013,P095,547,489,5,178
2024-12-02,S009,P072,421,344,15,110
2024-04-25,S004,P105,501,385,3,83
2024-05-18,S003,P117,399,278,3,161
2024-04-22,S019,P052,268,178,22,153
2024-01-09,S009,P020,526,455,17,126
2024-03-21,S017,P096,181,61,2,183
2024-06-27,S017,P105,482,445,2,188
2024-04-18,S012,P085,206,123,2,131
2024-01-03,S020,P042,446,334,21,86
2024-01-08,S020,P008,285,244,3,87
2024-05-16,S006,P007,592,506,10,124
2024-05-06,S001,P004,437,366,0,157
2024-12-21,S008,P063,165,86,1,92
2024-11-12,S016,P105,341,275,5,93
2024-09-25,S019,P055,244,150,18,161
2024-03-16,S012,P088,295,237,4,200
2024-08-04,S010,P050,265,203,1,192
2024-02-05,S017,P083,579,472,2,102
2024-11-23,S006,P028,226,171,18,177
2024-07-03,S013,P004,262,199,19,183
2024-10-14,S006,P023,512,408,19,156
2024-09-10,S017,P028,523,464,1,135
2024-02-24,S003,P094,250,190,0,169
2024-11-05,S010,P019,596,515,21,141
2024-02-23,S018,P008,340,278,9,176
2024-05-14,S017,P027,279,233,10,200
2024-11-10,S008,P104,422,397,1,145
2024-07-16,S008,P024,240,140,25,107
2024-08-10,S013,P001,249,131,22,124
2024-06-09,S011,P119,578,500,3,173
2024-07-16,S001,P108,173,132,2,166
2024-04-27,S019,P080,412,336,17,182
2024-05-21,S005,P104,309,214,3,151
2024-01-28,S012,P038,467,412,0,168
2024-08-31,S002,P115,132,21,0,113
2024-01-11,S009,P081,406,378,0,137
2024-10-16,S012,P101,465,402,1,191
2024-02-27,S003,P111,459,341,3,191
2024-01-27,S001,P006,265,168,15,152
2024-04-06,S020,P088,145,63,1,192
2024-12-18,S001,P042,325,255,12,107
2024-06-24,S012,P025,494,402,14,160
2024-05-26,S007,P070,590,553,11,176
2024-03-01,S001,P014,483,434,16,164
2024-04-28,S006,P053,204,149,2,160
2024-06-26,S012,P067,285,172,11,157
2024-08-30,S011,P062,419,366,15,142
2024-06-19,S002,P006,537,428,24,186
2024-10-30,S013,P102,376,303,2,84
2024-08-15,S017,P109,583,501,0,108
2024-01-08,S004,P116,394,368,3,83
2024-05-24,S019,P105,174,120,1,163
2024-09-20,S019,P050,282,185,22,184
2024-05-27,S001,P060,185,60,11,83
2024-05-25,S020,P114,370,286,1,116
2024-04-08,S012,P016,473,379,0,127
2024-02-16,S014,P030,384,293,8,168
2024-03-26,S002,P088,435,345,4,132
2024-12-19,S017,P029,219,112,5,189
2024-03-25,S009,P064,417,290,23,132
2024-03-16,S019,P118,449,336,5,167
2024-09-25,S017,P053,220,163,6,116
2024-07-18,S011,P109,248,181,4,194
2024-09-13,S004,P071,281,234,21,103
2024-02-08,S014,P102,374,307,0,161
2024-08-24,S014,P008,234,119,2,167
2024-10-04,S020,P041,345,296,15,130
2024-11-08,S006,P108,449,423,3,101
2024-02-04,S003,P061,229,119,21,175
2024-02-22,S003,P074,540,496,2,167
2024-09-20,S003,P083,240,180,5,171
2024-04-23,S018,P102,187,159,2,186
2024-03-17,S001,P111,312,201,4,125
2024-08-03,S006,P119,534,477,1,199
2024-09-27,S015,P007,267,158,10,85
2024-03-24,S012,P019,154,99,15,137
2024-01-09,S017,P092,491,395,4,198
2024-04-02,S007,P046,547,440,4,152
2024-10-10,S006,P065,494,449,18,157
2024-06-25,S007,P038,218,96,19,103
2024-12-16,S015,P065,328,257,4,83
2024-10-13,S011,P001,193,94,12,175
2024-06-01,S020,P033,168,139,0,130
2024-05-16,S008,P118,175,97,2,127
2024-03-22,S006,P113,482,360,5,93
2024-09-11,S016,P070,503,439,6,89
2024-12-19,S002,P068,541,497,23,146
2024-12-17,S007,P037,108,4,5,173
2024-07-30,S003,P056,496,381,24,127
2024-02-22,S013,P117,560,519,1,189
2024-04-28,S001,P025,393,365,6,134
2024-03-27,S012,P071,438,395,1,159
2024-03-12,S007,P033,207,132,5,114
2024-01-12,S003,P062,254,181,17,175
2024-03-11,S018,P005,279,196,9,91
2024-08-20,S012,P106,463,375,4,169
2024-05-06,S020,P109,299,264,3,195
2024-02-06,S008,P008,203,80,15,107
2024-04-03,S006,P061,550,442,23,147
2024-11-03,S019,P078,387,285,23,95
2024-06-02,S017,P075,515,427,16,126
2024-07-07,S009,P082,411,352,4,176
2024-05-04,S011,P072,387,261,13,168
2024-03-05,S018,P047,564,513,5,153
2024-08-05,S014,P010,150,59,7,102
2024-06-20,S005,P087,281,236,2,182
2024-03-12,S019,P037,524,463,0,95
2024-07-17,S019,P035,361,301,9,194
2024-06-30,S015,P088,305,247,1,197
2024-01-22,S011,P091,261,202,2,93
2024-10-07,S011,P099,474,437,1,179
2024-12-30,S006,P046,505,408,19,171
2024-05-23,S006,P045,393,262,12,144
2024-07-28,S014,P100,214,128,5,80
2024-04-16,S012,P068,251,212,9,200
2024-10-04,S008,P077,127,89,10,134
2024-06-21,S015,P078,394,274,24,84
2024-09-22,S010,P100,389,300,3,128
2024-03-08,S011,P048,358,251,12,200
2024-11-22,S018,P022,304,265,15,130
2024-06-04,S006,P097,256,227,1,89
2024-08-05,S003,P052,222,129,14,80
2024-04-21,S008,P092,173,65,3,116
2024-09-29,S007,P022,376,294,0,96
2024-02-05,S007,P025,492,417,24,105
2024-09-14,S016,P046,152,108,9,190
2024-01-19,S013,P055,282,196,4,101
2024-04-23,S008,P068,436,384,25,180
2024-04-25,S006,P082,518,491,3,196
2024-04-16,S015,P081,101,63,1,88
2024-01-30,S004,P083,419,396,0,92
2024-05-27,S014,P059,446,312,14,82
2024-04-20,S017,P078,274,201,25,180
2024-05-03,S013,P034,579,476,5,167
2024-02-09,S016,P028,214,186,5,83
2024-01-06,S011,P004,157,58,18,146
2024-06-01,S019,P015,297,274,0,141
2024-07-18,S019,P089,282,217,0,188
2024-01-05,S017,P109,409,300,5,121
2024-12-25,S004,P112,410,331,4,178
2024-11-20,S016,P002,549,507,21,130
2024-01-22,S018,P119,209,166,2,83
2024-01-06,S001,P025,326,199,7,140
2024-10-30,S014,P085,472,448,4,108
2024-09-01,S018,P045,108,44,0,97
2024-12-24,S014,P094,148,51,0,160
2024-01-04,S012,P086,114,28,1,161
2024-05-05,S018,P053,232,207,4,175
2024-10-08,S008,P019,182,142,16,165
2024-09-21,S008,P047,558,436,23,103
2024-03-10,S013,P062,316,191,20,184
2024-09-14,S003,P007,551,483,1,109
2024-06-11,S004,P116,504,456,0,106
2024-09-11,S004,P055,318,276,15,158
2024-07-30,S013,P083,349,287,1,109
2024-11-06,S014,P103,374,309,1,108
2024-06-23,S001,P109,369,336,4,198
2024-12-28,S016,P061,583,520,11,148
2024-12-02,S012,P008,257,199,6,185
2024-10-07,S005,P112,225,128,4,151
2024-01-16,S002,P069,161,46,17,151
2024-04-28,S009,P007,431,359,5,85
2024-08-22,S016,P032,271,171,4,138
2024-08-25,S016,P004,298,187,19,121
2024-01-14,S008,P089,312,242,1,97
2024-07-05,S020,P080,177,94,10,99
2024-03-20,S019,P017,320,286,14,99
2024-02-09,S018,P056,512,460,9,92
2024-05-23,S007,P056,392,272,1,149
2024-05-17,S017,P051,355,273,24,88
2024-01-08,S016,P114,423,361,3,171
2024-03-26,S017,P006,184,138,16,127
2024-02-14,S005,P004,341,287,17,95
2024-08-14,S011,P040,422,300,20,89
2024-08-26,S012,P014,217,100,11,111
2024-07-15,S011,P003,155,95,4,152
2024-04-03,S017,P066,485,395,4,136
2024-02-16,S012,P082,456,434,2,151
2024-09-04,S002,P080,247,110,24,136
2024-02-11,S016,P036,220,128,13,90
2024-12-29,S012,P006,360,244,10,113
2024-10-17,S018,P040,564,460,24,192
2024-10-22,S002,P042,447,363,21,114
2024-05-27,S013,P120,118,62,1,89
2024-09-03,S015,P039,451,399,3,146
2024-06-24,S005,P106,527,431,4,117
2024-10-20,S006,P015,261,191,7,92
2024-05-14,S004,P115,330,243,5,98
2024-09-12,S019,P024,401,351,14,136
2024-07-30,S016,P066,387,333,16,150
2024-06-18,S011,P061,348,306,22,124
2024-07-29,S015,P112,573,545,4,112
2024-10-25,S012,P013,326,234,11,99
2024-01-26,S006,P020,465,352,17,82
2024-07-14,S013,P013,211,119,18,154
2024-04-04,S015,P092,233,117,5,122
2024-06-07,S002,P013,327,221,17,97
2024-10-26,S014,P097,181,116,1,83
2024-09-12,S011,P103,101,8,4,87
2024-01-12,S007,P031,403,286,3,98
2024-02-21,S004,P089,327,259,5,136
2024-11-27,S008,P053,291,198,3,176
2024-04-15,S002,P044,284,220,25,128
2024-06-09,S015,P048,361,263,21,159
2024-01-13,S001,P070,520,432,7,102
2024-08-21,S004,P032,416,342,11,89
2024-12-12,S001,P072,295,244,20,196
2024-04-26,S003,P077,394,315,7,95
2024-06-10,S014,P071,408,287,9,153
2024-10-14,S016,P076,368,262,20,100
2024-06-05,S014,P021,172,46,20,113
2024-02-07,S018,P038,233,153,16,135
2024-08-24,S011,P102,161,45,5,151
2024-08-03,S010,P030,318,188,12,163
2024-09-03,S008,P063,463,407,9,81
2024-09-17,S003,P032,508,388,16,101
2024-02-23,S003,P077,569,524,9,81
2024-08-02,S014,P103,517,418,1,98
2024-05-08,S014,P058,351,277,18,192
2024-04-15,S009,P115,105,1,5,115
2024-06-12,S011,P097,369,282,2,87
2024-08-18,S010,P071,239,186,24,97
2024-06-12,S012,P090,390,304,1,123
2024-04-26,S019,P084,325,231,1,193
2024-05-04,S008,P054,437,350,9,183
2024-01-06,S014,P072,565,487,21,128
2024-11-24,S006,P032,221,98,13,150
2024-08-08,S017,P117,135,82,2,112
2024-10-08,S017,P057,409,324,2,177
2024-11-17,S001,P005,515,469,16,189
2024-11-14,S019,P001,216,112,19,111
2024-04-07,S016,P054,453,421,7,197
2024-11-26,S003,P024,449,323,15,200
2024-04-02,S012,P080,300,262,5,139
2024-12-02,S008,P102,488,384,0,126
2024-03-12,S006,P016,433,300,21,100
2024-05-25,S017,P006,100,52,1,162
2024-06-06,S017,P015,231,147,7,117
2024-01-07,S013,P069,170,55,15,136
2024-11-12,S003,P074,406,310,16,155
2024-05-10,S019,P097,272,229,5,176
2024-07-07,S001,P109,289,181,5,82
2024-05-09,S010,P077,325,265,18,136
2024-11-25,S004,P008,521,457,14,146
2024-12-09,S009,P018,263,208,1,179
2024-10-24,S020,P007,426,353,17,88
2024-07-20,S003,P047,270,174,23,148
2024-10-18,S016,P094,484,386,5,174
2024-11-20,S001,P076,223,133,25,149
2024-11-29,S002,P104,183,84,1,192
2024-09-11,S004,P091,178,133,5,126
2024-05-27,S013,P040,564,479,21,142
2024-02-01,S001,P016,586,475,21,155
2024-07-03,S013,P075,146,20,6,117
2024-11-17,S011,P057,212,161,13,108
2024-09-04,S015,P047,116,0,11,176
2024-01-03,S016,P039,192,77,0,147
2024-07-19,S017,P018,373,276,3,190
2024-10-25,S003,P052,573,493,11,103
2024-03-22,S012,P043,408,291,1,192
2024-05-20,S014,P112,152,58,2,89
2024-05-08,S017,P089,580,508,0,111
2024-10-06,S010,P029,583,528,7,170
2024-02-05,S004,P119,487,374,5,136
2024-09-19,S007,P029,532,507,0,84
2024-10-26,S001,P046,392,280,5,185
2024-03-28,S009,P116,406,299,3,130
2024-01-01,S003,P004,415,316,1,123
2024-08-12,S016,P029,402,299,14,157
2024-03-06,S015,P089,322,229,4,175
2024-09-30,S003,P060,266,194,25,102
2024-07-25,S018,P097,121,32,2,102
2024-10-30,S009,P072,365,245,10,116
2024-03-03,S017,P028,362,294,15,200
2024-01-02,S017,P072,146,84,7,104
2024-06-09,S001,P049,124,37,23,84
2024-09-13,S008,P105,408,306,3,81
2024-06-22,S011,P062,449,330,8,152
2024-08-17,S016,P009,317,215,24,159
2024-02-05,S016,P074,227,159,23,161
2024-12-15,S004,P048,285,229,17,192
2024-09-21,S006,P009,549,431,11,151
2024-10-23,S004,P099,334,266,0,135
2024-04-16,S004,P029,179,137,5,89
2024-11-22,S006,P008,473,393,9,82
2024-05-22,S011,P040,450,395,13,181
2024-08-04,S017,P105,552,516,1,120
2024-05-03,S013,P114,269,214,0,144
2024-03-12,S015,P048,523,462,19,124
2024-06-18,S014,P089,209,158,2,111
2024-01-01,S001,P079,133,8,20,186
2024-06-09,S006,P105,320,229,0,142
2024-04-21,S011,P039,537,484,19,113
2024-12-18,S002,P006,285,193,25,80
2024-04-23,S018,P109,132,58,4,101
2024-09-04,S004,P037,350,284,9,199
2024-04-11,S003,P074,281,227,25,185
2024-07-09,S013,P066,423,349,14,182
2024-04-04,S018,P102,449,390,2,81
2024-06-17,S019,P082,120,28,3,129
2024-08-16,S019,P117,157,110,3,116
2024-01-11,S019,P062,282,169,5,97
2024-02-25,S005,P063,171,33,23,98
2024-05-20,S012,P047,134,14,5,122
2024-01-18,S013,P027,575,466,10,110
2024-02-21,S019,P118,134,70,0,101
2024-11-16,S015,P086,279,222,1,151
2024-09-29,S015,P048,372,328,0,124
2024-03-26,S020,P081,240,149,0,132
2024-02-24,S008,P116,142,63,1,177
2024-06-21,S010,P003,193,96,21,168
2024-08-05,S009,P014,152,92,1,135
2024-02-26,S016,P006,561,473,7,141
2024-02-26,S011,P120,277,222,1,177
2024-03-19,S011,P047,295,221,6,83
2024-03-15,S012,P085,185,101,0,139
2024-05-07,S001,P056,123,78,17,171
2024-11-19,S012,P099,572,467,2,163
2024-11-26,S011,P067,307,217,8,164
2024-10-25,S020,P001,209,113,9,157
2024-06-14,S004,P068,539,459,14,101
2024-11-03,S001,P039,563,519,5,140
2024-01-13,S012,P054,451,379,15,128
2024-05-18,S008,P092,190,135,1,89
2024-01-01,S004,P087,379,272,5,91
2024-12-18,S013,P010,106,58,6,97
2024-12-26,S007,P056,587,504,24,151
2024-02-25,S014,P002,578,478,12,162
2024-11-14,S006,P091,590,499,4,162
2024-10-22,S005,P111,586,564,1,105
2024-07-13,S007,P054,301,246,18,91
2024-07-25,S008,P114,110,47,5,96
2024-11-12,S005,P008,152,105,24,141
2024-03-06,S008,P081,333,306,4,120
2024-09-22,S018,P068,286,147,22,153
2024-10-14,S005,P028,216,110,21,100
2024-09-21,S008,P020,111,45,13,82
2024-09-05,S019,P046,512,421,10,91
2024-05-18,S006,P031,202,154,2,94
2024-11-21,S009,P011,252,170,22,196
2024-08-07,S016,P073,126,0,22,160
2024-10-18,S009,P065,418,333,19,153
2024-08-03,S012,P005,133,28,0,163
2024-07-16,S014,P067,121,62,7,187
2024-11-24,S017,P075,311,234,16,200
2024-04-21,S013,P010,183,82,5,193
2024-08-26,S001,P094,108,52,3,96
2024-09-14,S004,P032,475,401,12,93
2024-06-17,S015,P068,551,439,16,185
2024-07-10,S013,P085,331,212,5,166
2024-08-10,S018,P016,340,240,21,172
2024-06-29,S018,P038,357,313,3,169
2024-09-28,S016,P092,504,445,1,108
2024-01-24,S014,P044,233,184,24,93
2024-11-15,S013,P004,498,405,7,86
2024-02-08,S007,P063,219,169,2,156
2024-03-03,S017,P112,366,283,5,200
2024-10-04,S018,P004,199,122,17,132
2024-09-04,S019,P117,214,147,5,174
2024-06-09,S002,P088,196,83,2,105
2024-12-07,S001,P011,314,188,11,160
2024-08-23,S005,P021,451,337,15,182
2024-08-16,S013,P108,283,257,4,106
2024-08-31,S010,P077,278,233,13,128
2024-12-26,S005,P055,425,316,15,100
2024-05-19,S009,P098,226,200,5,112
2024-12-07,S017,P009,395,268,20,135
2024-08-11,S020,P054,237,188,23,107
2024-08-18,S003,P084,260,136,5,177
2024-12-03,S003,P089,146,93,5,91
2024-04-24,S008,P111,583,555,2,137
2024-10-19,S014,P060,572,542,0,145
2024-09-28,S002,P100,252,144,3,80
2024-04-26,S001,P060,316,200,11,89
2024-07-23,S015,P113,436,373,4,87
2024-10-04,S001,P112,112,35,1,105
2024-02-09,S008,P038,574,446,9,177
2024-12-22,S016,P108,157,124,1,135
2024-04-06,S017,P118,142,66,0,180
2024-07-02,S001,P107,237,119,3,134
2024-04-14,S011,P021,209,107,9,175
2024-04-25,S007,P023,580,476,6,130
2024-05-26,S016,P046,390,350,3,116
2024-04-19,S005,P077,127,3,24,177
2024-03-05,S008,P047,408,348,14,127
2024-12-08,S013,P094,479,389,5,182
2024-03-19,S012,P112,408,336,2,197
2024-11-22,S017,P050,264,204,3,143
2024-06-20,S014,P057,127,36,23,176
2024-04-04,S019,P052,417,341,0,98
2024-03-03,S011,P044,113,19,1,140
2024-02-18,S020,P026,572,486,17,93
2024-01-19,S019,P028,436,406,1,96
2024-06-20,S017,P040,545,427,15,150
2024-09-29,S012,P013,569,515,2,129
2024-05-09,S007,P030,131,22,4,191
2024-03-12,S010,P001,176,119,3,86
2024-01-31,S011,P036,440,306,18,83
2024-02-27,S014,P037,567,440,24,115
2024-04-21,S007,P023,530,430,1,101
2024-07-13,S020,P067,331,208,5,184
2024-09-23,S011,P111,412,370,3,133
