Date,Store_ID,Product_ID,Units_Sold,Selling_Price,Discount_%,Revenue
2024-05-14,S007,P074,18,4.55,0.0,81.9
2024-06-17,S002,P085,20,7.7,0.14,132.44
2024-04-17,S017,P073,20,2.39,0.0,47.8
2024-07-31,S015,P026,51,7.07,0.0,360.57
2024-05-17,S014,P046,18,8.29,0.13,129.82
2024-10-05,S009,P100,13,6.89,0.0,89.57
2024-02-20,S008,P110,12,8.0,0.0,96.0
2024-05-26,S011,P005,100,8.33,0.0,833.0
2024-11-21,S020,P120,46,10.17,0.0,467.82
2024-04-11,S020,P086,63,7.67,0.0,483.21
2024-10-17,S006,P094,25,14.63,0.0,365.75
2024-05-30,S019,P071,33,5.02,0.1,149.09
2024-12-07,S010,P059,82,12.27,0.0,1006.14
2024-01-28,S018,P066,55,3.27,0.19,145.68
2024-04-21,S017,P083,55,8.15,0.0,448.25
2024-01-11,S014,P120,12,9.89,0.0,118.68
2024-03-10,S001,P015,68,2.54,0.0,172.72
2024-06-25,S016,P005,72,8.78,0.0,632.16
2024-11-04,S013,P072,75,14.73,0.13,961.13
2024-02-05,S017,P117,67,8.6,0.0,576.2
2024-12-14,S003,P034,38,7.34,0.0,278.92
2024-03-21,S016,P065,81,4.21,0.0,341.01
2024-10-26,S015,P118,45,10.76,0.0,484.2
2024-01-25,S018,P029,72,14.16,0.0,1019.52
2024-01-12,S005,P117,57,8.16,0.0,465.12
2024-09-26,S019,P067,40,13.55,0.0,542.0
2024-10-29,S012,P068,18,4.47,0.0,80.46
2024-11-14,S014,P024,9,10.56,0.0,95.04
2024-03-05,S002,P088,13,13.11,0.0,170.43
2024-08-14,S002,P042,78,5.99,0.0,467.22
2024-03-19,S006,P016,37,12.12,0.0,448.44
2024-11-13,S010,P106,80,2.54,0.0,203.2
2024-07-20,S011,P038,81,11.88,0.06,904.54
2024-12-20,S003,P099,138,12.12,0.0,1672.56
2024-01-09,S020,P013,101,6.22,0.0,628.22
2024-11-22,S010,P064,40,14.62,0.0,584.8
2024-04-01,S003,P078,74,2.62,0.0,193.88
2024-08-17,S008,P103,81,8.55,0.0,692.55
2024-12-05,S008,P094,106,14.76,0.0,1564.56
2024-02-23,S005,P062,78,14.75,0.11,1023.94
2024-07-31,S008,P082,58,7.82,0.0,453.56
2024-05-18,S011,P107,104,4.41,0.0,458.64
2024-07-14,S003,P103,117,8.95,0.0,1047.15
2024-01-11,S008,P075,60,14.97,0.0,898.2
2024-08-05,S019,P005,32,8.65,0.0,276.8
2024-06-28,S001,P030,36,11.01,0.0,396.36
2024-12-17,S006,P106,17,2.68,0.0,45.56
2024-04-07,S015,P025,36,9.55,0.16,288.79
2024-08-15,S005,P027,97,4.71,0.0,456.87
2024-11-06,S016,P025,60,9.45,0.18,464.94
2024-06-25,S015,P081,43,13.64,0.0,586.52
2024-06-02,S017,P118,52,10.69,0.07,516.97
2024-05-12,S003,P041,128,15.15,0.0,1939.2
2024-01-21,S002,P009,32,2.13,0.0,68.16
2024-08-12,S004,P038,48,11.6,0.0,556.8
2024-08-24,S013,P061,28,5.03,0.0,140.84
2024-01-21,S006,P050,84,7.11,0.0,597.24
2024-10-15,S018,P001,46,3.08,0.0,141.68
2024-07-20,S012,P004,12,2.67,0.0,32.04
2024-05-18,S017,P019,27,5.27,0.0,142.29
2024-08-08,S007,P050,65,6.8,0.0,442.0
2024-11-28,S006,P074,61,4.66,0.05,270.05
2024-04-08,S013,P036,122,3.84,0.0,468.48
2024-06-12,S020,P050,84,7.28,0.0,611.52
2024-05-31,S018,P030,48,10.7,0.0,513.6
2024-11-24,S020,P010,61,3.2,0.0,195.2
2024-08-21,S006,P056,31,8.35,0.0,258.85
2024-11-01,S013,P108,35,12.16,0.0,425.6
2024-11-12,S016,P031,50,8.01,0.0,400.5
2024-02-01,S011,P003,52,4.02,0.0,209.04
2024-03-31,S006,P042,36,5.67,0.2,163.3
2024-08-19,S008,P031,74,7.9,0.0,584.6
2024-08-12,S011,P062,45,14.68,0.0,660.6
2024-10-13,S011,P024,15,10.3,0.0,154.5
2024-02-29,S019,P101,49,13.57,0.0,664.93
2024-02-26,S008,P009,78,2.21,0.0,172.38
2024-08-17,S002,P069,56,14.29,0.17,664.2
2024-04-16,S020,P064,106,14.93,0.0,1582.58
2024-08-18,S011,P018,70,6.21,0.09,395.58
2024-07-22,S009,P022,11,5.33,0.0,58.63
2024-01-17,S011,P020,22,9.87,0.0,217.14
2024-05-27,S017,P027,32,4.92,0.0,157.44
2024-08-26,S019,P004,73,2.58,0.0,188.34
2024-11-06,S003,P039,88,10.0,0.0,880.0
2024-02-16,S004,P120,19,10.32,0.0,196.08
2024-04-16,S009,P102,59,3.07,0.0,181.13
2024-10-19,S003,P064,6,14.88,0.0,89.28
2024-08-05,S009,P077,16,7.9,0.0,126.4
2024-06-07,S017,P045,85,13.21,0.0,1122.85
2024-08-17,S014,P026,71,6.75,0.0,479.25
2024-11-05,S011,P040,102,8.93,0.0,910.86
2024-02-15,S015,P068,44,4.64,0.0,204.16
2024-01-25,S014,P016,30,12.12,0.0,363.6
2024-11-22,S003,P092,91,5.44,0.0,495.04
2024-08-18,S020,P101,32,13.64,0.0,436.48
2024-02-20,S006,P087,36,2.85,0.0,102.6
2024-01-12,S008,P116,43,7.36,0.19,256.35
2024-11-17,S015,P060,86,9.31,0.0,800.66
2024-05-21,S011,P019,126,5.33,0.0,671.58
2024-12-21,S015,P018,66,6.07,0.0,400.62
2024-10-29,S019,P006,33,14.72,0.0,485.76
2024-10-24,S020,P065,84,4.22,0.0,354.48
2024-07-22,S012,P001,32,2.97,0.0,95.04
2024-04-22,S008,P016,63,12.52,0.0,788.76
2024-01-04,S004,P083,9,8.01,0.0,72.09
2024-06-24,S011,P036,23,4.03,0.0,92.69
2024-06-13,S020,P106,85,2.61,0.0,221.85
2024-01-01,S003,P076,78,8.98,0.0,700.44
2024-12-27,S007,P048,34,8.96,0.0,304.64
2024-06-11,S001,P074,39,4.71,0.0,183.69
2024-07-05,S014,P098,32,11.87,0.0,379.84
2024-01-19,S006,P104,20,8.22,0.0,164.4
2024-04-04,S015,P039,65,9.99,0.0,649.35
2024-02-26,S007,P071,80,5.0,0.0,400.0
2024-08-30,S016,P043,9,14.22,0.0,127.98
2024-07-05,S020,P053,28,14.05,0.0,393.4
2024-04-02,S014,P066,37,3.36,0.14,106.92
2024-11-14,S001,P021,94,9.58,0.11,801.46
2024-11-16,S013,P076,124,8.79,0.0,1089.96
2024-12-01,S010,P057,116,14.8,0.0,1716.8
2024-07-11,S010,P034,78,6.91,0.0,538.98
2024-03-03,S016,P103,49,9.0,0.0,441.0
2024-04-24,S020,P076,49,9.17,0.0,449.33
2024-01-19,S019,P096,90,9.24,0.09,756.76
2024-04-04,S013,P059,54,12.66,0.0,683.64
2024-11-26,S014,P057,69,14.94,0.0,1030.86
2024-01-11,S016,P111,10,3.91,0.0,39.1
2024-06-27,S014,P096,55,9.01,0.0,495.55
2024-05-18,S015,P056,44,8.19,0.0,360.36
2024-07-28,S012,P022,17,5.1,0.0,86.7
2024-09-11,S003,P003,130,4.1,0.0,533.0
2024-04-23,S013,P094,9,14.4,0.0,129.6
2024-08-17,S011,P053,89,13.22,0.0,1176.58
2024-06-09,S011,P026,75,6.84,0.0,513.0
2024-08-07,S019,P114,25,8.37,0.0,209.25
2024-12-18,S008,P014,42,14.24,0.0,598.08
2024-06-22,S006,P039,60,10.02,0.19,486.97
2024-07-04,S002,P045,73,12.65,0.0,923.45
2024-08-30,S002,P052,26,2.3,0.0,59.8
2024-11-29,S016,P037,19,13.36,0.0,253.84
2024-02-10,S019,P028,86,6.15,0.0,528.9
2024-03-07,S002,P083,74,8.4,0.0,621.6
2024-07-25,S020,P097,39,10.96,0.0,427.44
2024-01-05,S001,P031,10,8.02,0.0,80.2
2024-10-27,S005,P001,54,2.97,0.0,160.38
2024-12-23,S005,P055,87,9.82,0.24,649.3
2024-07-26,S017,P046,31,7.94,0.0,246.14
2024-01-04,S002,P113,16,10.04,0.0,160.64
2024-09-05,S014,P056,72,8.19,0.0,589.68
2024-08-24,S020,P013,33,6.19,0.0,204.27
2024-02-08,S017,P115,62,5.37,0.0,332.94
2024-06-11,S004,P024,15,10.35,0.12,136.62
2024-02-13,S004,P075,18,15.14,0.0,272.52
2024-07-23,S012,P120,37,10.9,0.0,403.3
2024-08-20,S019,P041,37,14.86,0.0,549.82
2024-08-10,S002,P031,45,8.24,0.06,348.55
2024-08-31,S011,P043,28,13.6,0.0,380.8
2024-01-17,S018,P067,74,13.95,0.0,1032.3
2024-12-04,S008,P059,103,12.47,0.0,1284.41
2024-12-09,S009,P079,35,7.45,0.0,260.75
2024-06-16,S002,P038,66,11.81,0.0,779.46
2024-01-24,S005,P007,102,11.53,0.0,1176.06
2024-02-09,S013,P027,107,4.83,0.0,516.81
2024-09-27,S019,P016,31,12.06,0.0,373.86
2024-09-15,S008,P064,55,14.63,0.0,804.65
2024-07-11,S004,P083,18,8.32,0.0,149.76
2024-04-12,S018,P007,48,10.96,0.0,526.08
2024-06-25,S015,P118,80,11.09,0.0,887.2
2024-07-29,S008,P028,55,6.08,0.21,264.18
2024-11-29,S016,P004,69,2.56,0.0,176.64
2024-08-24,S015,P062,83,14.66,0.0,1216.78
2024-11-04,S004,P002,119,3.07,0.0,365.33
2024-10-20,S009,P002,41,3.07,0.0,125.87
2024-05-18,S011,P060,36,9.27,0.0,333.72
2024-11-10,S013,P102,119,3.17,0.18,309.33
2024-02-29,S017,P054,49,11.3,0.0,553.7
2024-04-22,S011,P066,26,3.39,0.0,88.14
2024-03-01,S005,P039,45,10.05,0.0,452.25
2024-10-31,S018,P072,79,14.6,0.0,1153.4
2024-03-23,S013,P087,124,3.01,0.0,373.24
2024-10-05,S016,P076,81,9.05,0.0,733.05
2024-10-15,S019,P087,59,2.88,0.0,169.92
2024-11-03,S007,P051,46,3.13,0.0,143.98
2024-12-10,S006,P053,40,13.17,0.0,526.8
2024-07-13,S009,P032,8,9.79,0.0,78.32
2024-03-05,S017,P113,53,9.92,0.0,525.76
2024-03-23,S017,P049,8,2.5,0.0,20.0
2024-07-30,S019,P062,42,14.5,0.0,609.0
2024-09-22,S006,P093,16,10.28,0.14,141.45
2024-04-26,S019,P014,81,14.23,0.0,1152.63
2024-09-21,S008,P030,87,10.65,0.0,926.55
2024-06-26,S010,P042,86,5.86,0.0,503.96
2024-01-31,S003,P013,80,6.29,0.0,503.2
2024-08-23,S016,P077,79,7.9,0.0,624.1
2024-02-21,S003,P108,106,11.6,0.0,1229.6
2024-03-07,S003,P078,37,2.71,0.0,100.27
2024-12-19,S017,P098,19,12.06,0.0,229.14
2024-02-02,S007,P108,70,11.91,0.0,833.7
2024-09-09,S018,P042,117,5.63,0.0,658.71
2024-03-08,S014,P064,86,15.47,0.0,1330.42
2024-01-03,S001,P051,124,3.07,0.2,304.54
2024-05-18,S019,P071,69,4.98,0.0,343.62
2024-08-03,S019,P026,71,6.89,0.0,489.19
2024-09-09,S005,P001,102,3.02,0.0,308.04
2024-03-20,S015,P038,40,11.54,0.0,461.6
2024-06-05,S002,P006,66,15.12,0.0,997.92
2024-04-20,S008,P098,17,12.22,0.1,186.97
2024-03-16,S013,P110,127,8.41,0.0,1068.07
2024-11-03,S015,P056,61,8.19,0.0,499.59
2024-10-09,S017,P023,60,12.46,0.0,747.6
2024-06-24,S010,P044,27,3.6,0.0,97.2
2024-09-25,S015,P058,83,10.49,0.0,870.67
2024-09-27,S015,P114,71,8.64,0.0,613.44
2024-05-18,S008,P045,35,13.02,0.0,455.7
2024-07-03,S016,P081,47,13.22,0.0,621.34
2024-04-28,S006,P008,51,13.48,0.0,687.48
2024-02-15,S012,P118,16,11.03,0.0,176.48
2024-03-15,S017,P016,77,12.26,0.0,944.02
2024-09-19,S015,P065,37,4.17,0.0,154.29
2024-11-01,S003,P036,85,3.89,0.0,330.65
2024-09-21,S016,P063,68,4.5,0.0,306.0
2024-09-14,S020,P042,113,5.87,0.0,663.31
2024-12-19,S003,P032,166,9.99,0.0,1658.34
2024-06-01,S013,P086,59,7.63,0.0,450.17
2024-07-22,S009,P045,7,13.22,0.0,92.54
2024-02-14,S012,P037,17,14.1,0.0,239.7
2024-03-07,S007,P093,55,10.52,0.0,578.6
2024-11-08,S018,P082,114,8.07,0.0,919.98
2024-11-24,S009,P028,30,6.18,0.0,185.4
2024-08-23,S020,P072,37,14.86,0.0,549.82
2024-03-17,S009,P067,5,14.02,0.0,70.1
2024-08-25,S015,P046,73,7.97,0.0,581.81
2024-01-28,S004,P091,16,6.44,0.12,90.68
2024-10-20,S003,P022,28,4.98,0.0,139.44
2024-12-04,S009,P021,37,10.13,0.0,374.81
2024-09-17,S007,P096,38,9.39,0.0,356.82
2024-11-12,S020,P031,24,8.27,0.0,198.48
2024-10-03,S018,P027,78,4.78,0.0,372.84
2024-06-12,S006,P048,52,8.87,0.0,461.24
2024-12-05,S014,P117,78,8.32,0.0,648.96
2024-04-27,S010,P113,89,9.74,0.0,866.86
2024-09-27,S003,P007,114,11.14,0.0,1269.96
2024-05-11,S013,P093,119,10.83,0.0,1288.77
2024-02-22,S007,P078,54,2.74,0.0,147.96
2024-12-05,S002,P036,52,3.97,0.0,206.44
2024-03-18,S005,P039,124,9.86,0.0,1222.64
2024-02-29,S016,P001,18,3.06,0.0,55.08
2024-07-02,S015,P107,30,4.44,0.0,133.2
2024-04-17,S006,P043,63,13.4,0.0,844.2
2024-07-18,S008,P027,66,4.87,0.0,321.42
2024-06-20,S002,P004,59,2.71,0.0,159.89
2024-12-17,S005,P107,42,4.74,0.0,199.08
2024-10-02,S011,P117,41,8.33,0.0,341.53
2024-10-28,S018,P069,49,13.45,0.0,659.05
2024-01-24,S018,P083,80,8.34,0.0,667.2
2024-02-14,S008,P117,59,8.75,0.0,516.25
2024-10-06,S001,P065,117,4.1,0.0,479.7
2024-08-25,S003,P008,62,13.64,0.0,845.68
2024-10-30,S004,P049,67,2.52,0.0,168.84
2024-11-28,S003,P102,124,3.18,0.0,394.32
2024-05-05,S012,P032,87,10.32,0.18,736.23
2024-10-30,S010,P030,18,11.01,0.0,198.18
2024-05-09,S005,P050,83,7.21,0.0,598.43
2024-04-03,S001,P034,98,6.96,0.0,682.08
2024-01-28,S005,P075,44,15.45,0.0,679.8
2024-10-03,S017,P107,84,4.54,0.09,347.04
2024-02-24,S005,P016,76,12.46,0.0,946.96
2024-07-11,S007,P079,7,7.56,0.13,46.04
2024-09-18,S008,P099,85,11.55,0.0,981.75
2024-10-18,S008,P021,13,9.56,0.0,124.28
2024-07-09,S016,P036,19,4.01,0.0,76.19
2024-11-01,S016,P072,72,14.73,0.0,1060.56
2024-01-26,S017,P003,8,4.1,0.0,32.8
2024-03-19,S004,P089,65,2.24,0.0,145.6
2024-09-28,S020,P055,124,9.61,0.0,1191.64
2024-12-08,S018,P069,31,13.51,0.0,418.81
2024-09-16,S012,P015,27,2.55,0.0,68.85
2024-08-11,S003,P014,88,14.28,0.0,1256.64
2024-08-22,S001,P077,52,8.43,0.21,346.3
2024-02-03,S004,P037,102,13.98,0.23,1097.99
2024-07-10,S010,P075,67,15.22,0.0,1019.74
2024-08-04,S017,P105,87,15.32,0.0,1332.84
2024-04-03,S020,P023,57,11.72,0.16,561.15
2024-08-01,S006,P092,39,5.33,0.0,207.87
2024-06-11,S002,P108,60,11.68,0.0,700.8
2024-05-11,S009,P104,90,8.04,0.07,672.95
2024-08-14,S015,P112,12,5.28,0.0,63.36
2024-03-15,S009,P030,76,10.89,0.0,827.64
2024-05-22,S009,P084,9,6.15,0.0,55.35
2024-07-18,S018,P103,15,8.53,0.0,127.95
2024-07-01,S013,P029,120,14.41,0.0,1729.2
2024-09-17,S019,P072,63,14.56,0.16,770.52
2024-11-01,S020,P052,46,2.28,0.22,81.81
2024-06-28,S017,P011,13,15.13,0.17,163.25
2024-08-04,S020,P036,124,3.88,0.17,399.33
2024-10-23,S016,P034,27,6.91,0.0,186.57
2024-02-25,S003,P099,66,12.18,0.0,803.88
2024-11-06,S011,P081,28,13.98,0.0,391.44
2024-10-10,S010,P060,57,9.42,0.0,536.94
2024-02-12,S017,P086,65,7.96,0.0,517.4
2024-08-19,S006,P095,32,14.08,0.0,450.56
2024-04-04,S008,P085,79,7.78,0.0,614.62
2024-04-27,S004,P117,65,8.72,0.0,566.8
2024-12-01,S014,P072,104,14.9,0.15,1317.16
2024-04-12,S007,P031,7,8.36,0.0,58.52
2024-03-05,S005,P079,107,7.56,0.0,808.92
2024-09-04,S006,P098,87,12.35,0.0,1074.45
2024-01-17,S015,P116,46,7.3,0.0,335.8
2024-01-15,S018,P072,36,14.82,0.07,496.17
2024-06-11,S007,P059,31,12.64,0.0,391.84
2024-04-26,S014,P068,76,4.55,0.0,345.8
2024-06-12,S004,P092,53,5.47,0.11,258.02
2024-04-27,S003,P067,114,13.91,0.24,1205.16
2024-03-15,S013,P069,20,13.65,0.0,273.0
2024-02-21,S012,P094,13,14.86,0.1,173.86
2024-07-24,S005,P087,118,3.0,0.0,354.0
2024-03-07,S016,P114,35,8.74,0.0,305.9
2024-10-02,S018,P110,89,8.74,0.0,777.86
2024-10-13,S017,P107,44,4.59,0.0,201.96
2024-10-24,S006,P108,29,11.52,0.11,297.33
2024-04-10,S014,P015,18,2.64,0.0,47.52
2024-09-07,S013,P096,44,8.95,0.0,393.8
2024-08-02,S006,P074,19,4.62,0.0,87.78
2024-01-12,S011,P086,13,7.67,0.0,99.71
2024-04-16,S008,P022,29,5.33,0.0,154.57
2024-02-08,S015,P008,13,13.55,0.0,176.15
2024-03-26,S001,P116,106,7.29,0.1,695.47
2024-05-09,S014,P097,15,11.05,0.0,165.75
2024-07-02,S013,P096,98,8.94,0.0,876.12
2024-01-14,S005,P023,75,11.98,0.0,898.5
2024-12-29,S019,P055,69,9.64,0.0,665.16
2024-10-25,S020,P076,98,9.0,0.21,696.78
2024-07-12,S005,P080,59,11.99,0.0,707.41
2024-08-20,S007,P033,63,12.65,0.0,796.95
2024-05-03,S012,P069,36,13.69,0.0,492.84
2024-01-27,S009,P052,40,2.2,0.0,88.0
2024-08-30,S012,P043,35,13.32,0.0,466.2
2024-08-16,S012,P072,64,15.42,0.0,986.88
2024-05-17,S007,P026,38,6.76,0.0,256.88
2024-03-04,S002,P027,54,4.84,0.0,261.36
2024-01-24,S005,P101,79,13.7,0.0,1082.3
2024-09-15,S003,P049,106,2.61,0.0,276.66
2024-02-09,S005,P065,24,4.02,0.0,96.48
2024-12-29,S001,P069,133,13.72,0.0,1824.76
2024-11-23,S012,P106,53,2.53,0.0,134.09
2024-08-25,S015,P090,9,6.65,0.0,59.85
2024-10-06,S006,P093,79,10.44,0.0,824.76
2024-03-06,S014,P015,21,2.57,0.0,53.97
2024-04-09,S009,P058,60,10.54,0.0,632.4
2024-03-03,S006,P084,56,6.24,0.0,349.44
2024-02-15,S020,P024,100,9.95,0.0,995.0
2024-01-30,S007,P010,70,3.17,0.0,221.9
2024-09-11,S019,P117,89,8.58,0.0,763.62
2024-09-29,S020,P017,22,4.69,0.0,103.18
2024-04-13,S013,P100,105,6.87,0.0,721.35
2024-04-25,S012,P005,33,8.7,0.0,287.1
2024-06-16,S018,P105,79,15.27,0.0,1206.33
2024-07-20,S012,P032,60,9.74,0.0,584.4
2024-09-11,S018,P108,111,11.72,0.23,1001.71
2024-05-11,S008,P008,22,14.34,0.17,261.85
2024-05-17,S019,P087,20,2.96,0.0,59.2
2024-10-12,S008,P013,90,6.42,0.09,525.8
2024-12-05,S005,P028,105,6.22,0.0,653.1
2024-11-08,S012,P054,51,11.78,0.0,600.78
2024-08-10,S016,P051,82,2.97,0.0,243.54
2024-06-30,S018,P106,128,2.65,0.0,339.2
2024-02-16,S020,P115,53,5.17,0.0,274.01
2024-09-01,S005,P088,113,12.79,0.0,1445.27
2024-06-03,S015,P082,76,7.91,0.0,601.16
2024-01-13,S013,P056,85,8.29,0.0,704.65
2024-01-25,S016,P043,51,13.48,0.0,687.48
2024-04-17,S008,P047,72,6.26,0.0,450.72
2024-10-19,S019,P080,18,11.66,0.1,188.89
2024-02-09,S018,P104,83,7.98,0.0,662.34
2024-01-13,S016,P100,71,7.0,0.0,497.0
2024-03-01,S013,P064,97,15.23,0.11,1314.81
2024-04-13,S010,P101,61,12.99,0.0,792.39
2024-02-02,S017,P053,77,13.18,0.0,1014.86
2024-10-19,S016,P062,13,14.78,0.0,192.14
2024-03-29,S003,P026,46,6.86,0.0,315.56
2024-12-26,S011,P003,100,4.06,0.0,406.0
2024-06-21,S008,P050,56,6.79,0.0,380.24
2024-09-16,S006,P086,5,7.89,0.0,39.45
2024-10-27,S008,P010,42,3.16,0.07,123.43
2024-01-10,S005,P015,48,2.57,0.0,123.36
2024-09-18,S011,P004,117,2.58,0.0,301.86
2024-05-14,S017,P109,53,8.78,0.0,465.34
2024-03-18,S012,P090,60,6.64,0.0,398.4
2024-11-25,S013,P031,122,8.07,0.0,984.54
2024-04-05,S002,P006,36,14.42,0.0,519.12
2024-06-05,S009,P001,43,3.02,0.07,120.77
2024-09-06,S008,P049,65,2.62,0.0,170.3
2024-09-27,S006,P118,74,11.04,0.0,816.96
2024-11-03,S017,P105,55,14.66,0.0,806.3
2024-12-07,S019,P071,112,4.9,0.0,548.8
2024-08-07,S019,P079,84,7.38,0.0,619.92
2024-12-13,S003,P039,24,10.4,0.0,249.6
2024-01-22,S004,P056,118,8.21,0.12,852.53
2024-08-10,S017,P029,66,13.8,0.0,910.8
2024-02-21,S020,P009,120,2.09,0.0,250.8
2024-08-10,S008,P056,7,8.63,0.13,52.56
2024-04-04,S010,P055,14,9.24,0.0,129.36
2024-08-01,S014,P012,72,8.11,0.0,583.92
2024-05-16,S017,P033,44,13.16,0.0,579.04
2024-12-16,S001,P054,129,11.38,0.0,1468.02
2024-07-29,S019,P092,9,5.33,0.0,47.97
2024-03-31,S001,P021,118,10.2,0.0,1203.6
2024-02-24,S004,P018,83,6.14,0.0,509.62
2024-08-01,S018,P089,80,2.25,0.0,180.0
2024-12-08,S001,P049,93,2.47,0.0,229.71
2024-06-21,S020,P120,122,10.62,0.0,1295.64
2024-01-26,S020,P103,93,8.55,0.0,795.15
2024-06-29,S010,P037,34,13.49,0.0,458.66
2024-04-22,S009,P045,72,13.23,0.0,952.56
2024-01-26,S005,P065,75,4.25,0.08,293.25
2024-02-02,S009,P075,4,15.65,0.0,62.6
2024-04-10,S017,P012,19,7.98,0.0,151.62
2024-02-11,S004,P117,126,8.68,0.24,831.2
2024-11-07,S017,P060,39,9.2,0.0,358.8
2024-03-30,S018,P071,91,4.86,0.0,442.26
2024-04-04,S008,P075,72,15.71,0.0,1131.12
2024-02-06,S008,P011,34,14.39,0.0,489.26
2024-08-05,S020,P092,20,5.53,0.0,110.6
2024-09-05,S020,P027,45,4.7,0.06,198.81
2024-05-23,S001,P091,16,6.56,0.0,104.96
2024-12-25,S006,P088,60,13.31,0.16,670.82
2024-08-26,S006,P114,66,8.17,0.0,539.22
2024-09-18,S018,P087,78,2.84,0.0,221.52
2024-01-01,S019,P050,39,6.94,0.0,270.66
2024-01-02,S002,P048,26,9.14,0.0,237.64
2024-09-28,S003,P116,70,7.86,0.0,550.2
2024-09-27,S013,P096,31,9.13,0.23,217.93
2024-03-08,S004,P055,84,9.59,0.0,805.56
2024-12-30,S006,P069,104,13.56,0.0,1410.24
2024-09-13,S002,P113,30,10.08,0.0,302.4
2024-01-22,S006,P077,43,7.99,0.23,264.55
2024-12-13,S016,P034,14,7.1,0.23,76.54
2024-06-18,S008,P016,81,12.59,0.11,907.61
2024-03-14,S010,P001,78,2.92,0.0,227.76
2024-11-29,S005,P055,49,9.36,0.0,458.64
2024-08-02,S016,P060,25,9.63,0.0,240.75
2024-04-02,S007,P009,14,2.14,0.0,29.96
2024-03-27,S017,P081,67,13.96,0.0,935.32
2024-03-03,S019,P014,17,13.68,0.06,218.61
2024-08-18,S010,P001,20,2.95,0.0,59.0
2024-07-21,S010,P044,38,3.49,0.0,132.62
2024-12-10,S014,P100,81,7.05,0.12,502.52
2024-06-16,S020,P098,53,11.83,0.0,626.99
2024-02-02,S013,P089,109,2.17,0.0,236.53
2024-10-13,S014,P089,68,2.13,0.0,144.84
2024-12-22,S020,P064,163,15.18,0.0,2474.34
2024-09-16,S012,P108,42,11.45,0.0,480.9
2024-07-22,S020,P112,29,5.55,0.0,160.95
2024-01-27,S009,P021,14,10.01,0.0,140.14
2024-11-21,S001,P108,118,11.39,0.0,1344.02
2024-09-22,S003,P071,19,4.82,0.0,91.58
2024-10-14,S018,P087,6,2.98,0.21,14.13
2024-08-21,S009,P028,26,6.35,0.1,148.59
2024-08-05,S016,P043,58,13.35,0.0,774.3
2024-09-24,S004,P064,7,15.24,0.0,106.68
2024-08-07,S011,P105,33,14.95,0.0,493.35
2024-01-07,S017,P095,32,14.27,0.0,456.64
2024-11-06,S009,P111,9,3.9,0.0,35.1
2024-02-22,S009,P059,45,12.55,0.0,564.75
2024-03-03,S010,P064,46,15.15,0.0,696.9
2024-02-16,S016,P067,86,14.3,0.0,1229.8
2024-04-06,S015,P110,27,8.02,0.0,216.54
2024-08-05,S020,P113,76,9.46,0.12,632.68
2024-02-23,S018,P056,18,8.58,0.0,154.44
2024-04-06,S009,P037,57,13.58,0.0,774.06
2024-08-20,S017,P037,63,14.02,0.0,883.26
2024-01-20,S018,P052,24,2.31,0.0,55.44
2024-04-17,S006,P113,87,10.07,0.0,876.09
2024-06-17,S012,P051,29,3.08,0.0,89.32
2024-04-14,S019,P068,60,4.53,0.0,271.8
2024-08-24,S012,P022,60,5.18,0.07,289.04
2024-12-28,S019,P036,93,3.82,0.0,355.26
2024-02-05,S019,P005,14,8.75,0.0,122.5
2024-09-20,S005,P105,23,15.41,0.0,354.43
2024-08-15,S011,P056,45,8.58,0.0,386.1
2024-11-10,S009,P103,59,8.97,0.0,529.23
2024-03-23,S008,P044,73,3.4,0.0,248.2
2024-12-26,S011,P088,12,12.51,0.0,150.12
2024-08-11,S005,P064,27,15.11,0.17,338.62
2024-03-04,S014,P027,78,4.77,0.0,372.06
2024-11-14,S009,P071,9,4.9,0.0,44.1
2024-04-12,S013,P030,88,10.61,0.0,933.68
2024-03-20,S007,P070,88,13.89,0.0,1222.32
2024-08-03,S010,P090,44,6.94,0.0,305.36
2024-02-09,S008,P021,61,10.18,0.0,620.98
2024-03-12,S001,P031,70,8.28,0.0,579.6
2024-05-21,S017,P110,27,8.35,0.0,225.45
2024-12-30,S018,P080,43,11.65,0.0,500.95
2024-08-24,S013,P006,63,15.05,0.0,948.15
2024-08-31,S018,P027,27,4.74,0.11,113.9
2024-04-20,S016,P024,72,10.14,0.0,730.08
2024-01-19,S014,P096,16,9.04,0.08,133.07
2024-12-20,S011,P087,75,2.9,0.23,167.48
2024-10-11,S016,P086,33,7.61,0.0,251.13
2024-12-06,S018,P026,110,7.1,0.0,781.0
2024-12-27,S014,P059,21,12.31,0.0,258.51
2024-09-01,S017,P027,81,4.76,0.0,385.56
2024-01-17,S015,P025,24,9.58,0.1,206.93
2024-01-05,S002,P074,77,4.63,0.0,356.51
2024-10-19,S020,P038,13,12.34,0.0,160.42
2024-07-29,S001,P013,105,6.03,0.0,633.15
2024-02-07,S010,P091,9,6.2,0.0,55.8
2024-01-15,S013,P041,66,14.88,0.0,982.08
2024-05-08,S017,P119,61,8.83,0.0,538.63
2024-08-25,S018,P034,24,7.02,0.0,168.48
2024-03-09,S010,P101,70,13.4,0.0,938.0
2024-06-02,S006,P016,21,12.43,0.0,261.03
2024-12-10,S004,P039,54,10.07,0.0,543.78
2024-11-20,S015,P033,54,12.83,0.0,692.82
2024-04-27,S011,P072,109,14.81,0.23,1243.0
